"","Product","ReviewerName","TypeOfPurchase","Date","IndividualRating","ReviewText"
"19","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Mrs. E. A. Young","Verified Purchase","Reviewed in the United States on 17 October 2021","5.0 out of 5 stars","        June 2023:  After yet again another pair of Sony MXR110's failed on me (one side always goes bad in less than a year) .. the old ""100's "" i had lasted nearly 10 years .. actually was my first Amazon purchase in 2013 and they failed Sept 2022  after HEAVY use.  Well I have been using these KS1's regularly on my walks and I do like them.  I may pickup a set of headphones to use since I am in Florida and after awhile (like with any earbud) my ears start to sweat and i rather use headphones when that happens... I still have to say I am more impressed with these KS1's overall and I liked them beforeI have a pair of (now de-listed) KSN's that were about $15-$20 like these.  Just comparing the two, these KBears sound SO MUCH better.  I MAY give the KBear KS2's a shot because of my feelings for these, but the KSN's ... they just sound off without HEAVY EQ'ing and with these i just use my standard ""V-shaped EQ""... the KSN's have an issue with the mid-mids to the highs where say guitars sound ""so far back"" and the vocals are WAY TOO forward .. almost ""louder"" then the rest of the music.WIth my older Sony Mp3 Player with Rockbox firmware, I got those to sound good in one use case (that player) .. THESE KBears just need my standard U- / V- shaped EQ and they still sound better.  And when I go after those KSN's ... Those Sony headphones I mentioned dont sound great either... they need help.... so while i love my music I am no audiophile, needing top notch gear.  These sound good ... maybe better than the Sony headphones ... the KSN' IEMs that I HAVE anyway just sound so much worse than these.To be fair .... I am POSSIBLY considering picking up another pair of these, with my bad luck with Sony Headphonesmid December update:  I have to say that with a certain media player and a certain genre i listen to on that, the KS ZSN's do not sound as off as some other players and genres with my usual U to a V shaped EQ (not a sharp V if it is a V) ... but these KS1's just sound so much better when those similiar earbuds just sound ""out of tune"" ... like the different parts of the song (vocals and music) are pulled back and/or pushed forward in odd ways.  I am not going to say these KS1's will please a picky audiophile but ... everything sounds balanced to me ... listening to a NUMBER OF genres just late last night trying my best to do an A-vs-B comparision ... the ""worst"" the KS1's were .. caused me to go ""oh .. this is well balanced but i wish it had a tiny more 'bump' in the base/sub-base"" ....I am totally fine with that ... I love my Samson SR850 headphones for instance but they have the same issue .. great sound overall .. well balanced ""everthing is where it should be"" ... but on say some rap tracks .... it could use a bit more bass.I have NO idea how KBear and ""KS"" relate to each other ... from the same parent company? .. competitors? ... but when the KS ZSN's sounded off (not TERRIBLE btw ... just off) to me ... between the KS1's cable being just a little bit better in my view and the sound of course .... it felt like the KS1's while i would not say ""they are junk"" ... it felt like they were a knock-off model of these KBears.  in the interest of fairness maybe if 'KS"" tuned them better they COULD sound exactly like these.If you are on the fence with earbuds like these ... go with these KBear KS1'supdate: WIthout just copying and pasting parts of my reviews of a similar product in the same price range (even a few $ more) ... I have to say I am MUCH more impressed with these, over the KZ ZSN Pro's I got ... with the same U to V shaped EQ I have always used with my headphones, and NO TWEAKS to that, these sound really good and impressed me right away ... the KZ ZSN Pro's in the same price range, are not tuned the way I like ... i have to drop the top end (highs/treble) to stop the ""piercing sound"" on those where you can even hear say cymbals from the drums over most everything else ... or where the vocals are so forward they seem ""louder"" than the music ... .bass wise ... I have to really bump up the EQ base that was already a U-to-V shape just to get a normal (to me) level of bass ....THESE KBear KS1's do not need any of that fiddling ... do these sound ""perfect"" or ""audiophile level""??? OF COURSE not.  When EQ'ed basically .... do they sound as good as my Sony MDRZX's that I love for walking around headphones/earbuds? ... YESI am so happy with the fact I ordered these--------------------another update: I JUST got a pair of KZ ZSN Pro's that I bought for a similar price to what I got these for and as a comparison with the same EQ settings I have always used and in my view (even if a tad bass heavy at times) ... I dont dislike the KZ's so far ... but I may even consider returning them as they have parts of the mids ... say vocals in alot of my tests (just my own ears and how i think stuff sounds) WAY TOO forward and they are lacking bass by default ... the eartips on the KZ's seem to be the exact same as these KS1's and doing a fast (but admittingly short so far) ""A-vs-B"" comparsion, I totally like the KS1's better ... everything (again a tad bass heavy at times) is right where it should be with lows, mids, and highs ... the KZ's (the model that some compare to the KS1's) to me doesn't sound as good as these do... but I admit I am still testing those ones out.  with that A-B test I mentioned ... as soon as I put these KS1's in my ears with the same song, same EQ setting, same player, I noticed a difference right away--------------------------------------Update after 3 days of using these outComfort wise after my say ... 45min to 1 1/2 hour walk during the day/early evening .... 4.5 out of 5 stars from me and not counting KZ's (which I do not have yet but ordered due to a sale and how much I like these KBears ... and a recommendation from Youtuber Dankpods as well), I still say I am not an ""earbud"" guy, but I do like these.  (Forgetting the difference between ""IEms ... In Ear Monitors"" and ""earbuds"")I have to say though that the heat and humidity here in the far south of the USA has gone down a bit since the middle of the summer, so that may effect how much I'd take the KBears out and ""just let my ear breath"" for a moment or two before putting them back in.  This is to note that the comfort overall of the default eartips for my ears (note: everyone's ear size is different, so many different ear tips ... which you can buy replacements for apparently.... and i love that), is a-ok.  There is part of me that doesn't like things stuck in my ears, but that is not saying these are bad..... this is just my own personal preference.  With the way they are made where the driver part sits OUTSIDE your ear canal ... you can push them in just a pitch if you feel them slipping out, but for me i can never ""push them in too far"" which is a really GOOD thing.Based on what I just said I have to say that while the KBear KS1's have never come close to falling out or anything... sometimes on some tracks, while out on my walks, I noticed the base ""lacking"" from what I heard earlier ... I then SLIGHTLY (with almost NO pressure) pushed the KBears into my ears ""more"" and the base came back.  With any IEM or earbud that seels the ear canal, the ear tip size vs the size of a person's ear can not only effect the comfort and passive noise cancelling, but also the sound.  Too big for ones ears and an IEM/Earbud can sound extra bassy.One thing I noticed is that SOMETIMES there was like an illusion of extra bass over different genres, but that may just be me being a headphone guy, not use to something stuck in my ears.  When i listend to genres from Rock to Rap to Smooth Jazz too, I closed my eyes just to really focus and I though ""is this too much bass, or is that that I am hearing, just due to my ear canal's being sealed and these ARE balanced sounding?"")Only long term use will tell me if the cable will be fine, versus the bad luck I have had with earbuds where within a few weeks of CAREFUL use, one side always stops working.  This is one of the reasons, other than sound quality, I had a bad taste in my mouth for earbuds (combined with my genrally good luck with my Sony XZ series on-ear headphones).Sound wise I have to say I am impressed at how balanced these are, but my fear is to OVERSTATE how great these sound.  I think these sound good and balanced, but I am sure different similar IEM's that have 5 drivers per earbud (in say the $50 or so ... US prices anyway, range), will sound a bit better.I do not want to say ""these are the best sounding things ever! OMG!""... but also if you have experience with earbuds A) Being so bass heavy the mids and highs are VERY WEEK or B) Have had earbuds that ... like many low end earbuds .. are ""mids-only"" .... THESE KS1'S are not like that.  IF anything I think they are a bit bass heavy at times, but that is with a KEY PREFERENCE of the fact that the music player I am using at the time has my usual Sony ZX series headphone EQ settings, which does bump the bass up a bit ... if i really tweaked that for not the Sony headphones but these KS1's I could get it closer to what I like ... in this case the extra bass is TOTALLY my own EQ settings, since i lowered that a bit and the ""extra bassiness"" I heard at times went down to where I'd like it.  That is totally on me/my settings.Update Summary: After Dankpods (Youtuber) recommended these I picked them up and do not regret my choice .. he also recommended different KZ brand IEM's in the same range, which I have ordered and on the way ... I can't say which is better, but unless these KS1's break...even if the KZ's KSN Pro's sound great ... .THESE ARE NOT going back.I even just returned a pair of OneOdio ""Hifis"" that I was beyond disappointed with the sound and how muddy everything sounded, despite ""They sound great"" reviews ... I was hoping the KZ1's were not like that too before I got them and glad they are not only not bad ... for in ear stuff (again I have had a bad taste in my mouth for years with this type of earbud)... these are pretty darn GOOD.----------------------------------------Original Review:I have to note that this review is still based on first impressions to a degree though I have used two of my main music players and on each (granted I did not change any EQ settings setup for my usual Sony MDRZX100's or Sony MDRZX110's that I admit do not sound great at times but EQ'ed right i think for walking around headphones that dont break the bank, sound pretty good).I have to say that while years ago I use to use earbuds more ... and had a favorite pair of earbuds in my late teen years (not sure if there were tweaked models of this over the years but they are at least close to the Sony MDR-E828LP ... or some variant if there were different models)... trying those as a new pair after my old ones broke on me, the sound really .... pushed me to be a headphone/not earbud guy ... there was like all mids in the new pairs and the prior mention Sonys became my regular headphones.  I think he may have mentioned these but I know he mentioned a similar set of earbuds .... Youtuber Dankpods AND a good sale on these made me take the risk of trying these out.  I have to say some Video and Amazon reviews do say that these sound more balanced but less ""v shaped"" (eq wise) then the KBear KS2's ... I cant say I can compare the two of them to say which sounds better.Pros:  - Comfort: ... granted that most earbuds do not go over the back of the ear (or at least none that I have had)... I was worried to a point, wearing glasses and how these would feel ... I can totally say that with my sunglasses or regular glasses this was a silly thing to ""worry"" about... this is a TOTAL non-issue and there are no problems there.  I mean I know there is a cord there but it's almost as if there isn't with the way they feel so light.  I do have to mention that eartip wise this is subjective and you may need to adjust the ones that fit right for you.  I know that having the wrong tips on, may even effect the sound ""quality' to a point too.  At the time I am typing this, I have not even opened the little bag with the extra tips.  The default (medium?) tips feel great.  Personally, I may want to take the headphones out and let my ears ""breath"" for a bit during long listening sessions, though this is NOT an issue with the earbuds ... or the tips ... I'd do this with ANY earbuds (I still am more of a ""headphone guy"")... I also have had earbuds in the past (not counting those Sony E828's) that really feel like they are going far into my ears and I dont like that ... while providing a great seal for me ... these default eartips DO NOT feel like they are pushing in too far or becoming uncomfortable quickly.  This all gets a two solid thumbs up from me on comfort.  - Noise Cancelling - Ok ... here is one I have seen people complain and give 1 out of 5 reviews on these for.  With these there is NO active Noise Cancelling and I think some people just see ""noise cancelling"" in the title of the listing and expect them to have say top-end earbud ACTIVE noise cancelling.  NOW ... I do admit that this goes with the ""get the right ear tips that fit you... "" comment ... with the default tips there is (without anything playing) reasonable PASSIVE (just from the seal of the eartips in the ear) noise cancelling and at reasonable (meaning you don't have to have music at full volume) there is VERY GOOD passive NC ... I can barely hear my small black Honeywell fan that is NOT quiet by any means, right next to me, during my testing.  REMEMBER nothing is going to truely cancel out loud voices and some noises, though I hear that different Apple and ESPECIALLY Sony's are great for that if NC is at the top of your list of wants.  NC wise I give these a two thumbs up as well  - Sound Quality - I cant say I have done tons of testing but I have (NOT CHANGING, any of my EQ settings from what I have them set to for my Sony MDR's that I mentioned ... have to note that) testing these with my Sansa FUze+ running Rockbox and my Victure M3 (no matter what I do EQ wise it never sounds as good as the Sansa players I have).... I also have listened to some Rap, Rock, Jazz and Easy Listening in my tests.  I am not going to go over the top and say these are the best sounding (note: the eq commment) but without touching my usual settings that bump up the Bass and Treble a tad .... being a fan of a ... say a combo of a U shaped EQ and a V-shaped EQ .... these KBear KS1's sound ... REALLY good.  SOMETIMES It can seem like some tracks have a touch too little bass, but other tracks that make me go ""wow... that bass is impressive for an earbud"" ... EVERYTHING I have listened to sounds clean too ... between the bass/mids and highs ... nothing seems like it's pushed too forward over the other.  SO many of the earbuds I have tried since (and even the last pair of those I tried) those Sony 828's were what I used, sound like they are trying too dang hard to prove they have alot of bass, that the mids and highs at best ... at BEST sound very muddy.  I know all of these are in the ""budget range"" so I am not expecting perfect sound, but when headphones do that sort of thing ... I can't use them  The LAST pair of Sony 828's I tried a few years back were ""all mids"" compared to earlier models (and i had a pair that only had one side working, they still sounded more balanced then the new pair I bought).  Even if I'd want to touch up the EQ at times for these KBears, SLIGHTLY adjusting the bass or treble perhaps, these sound clear in all three areas (lows, mids and highs), and from what I have heard in my tests,.... the vocals are NOT pushed back like even some headphones I have listened too.  I'd say maybe the tuning is a slight u-shaped tuning mixed with a flat tuning and I LOVE THAT.  It reminds me of a food dish where everyone can adjust or add sauces or what-not to their taste, on good foods VERSUS a ""dish"" having too much of one thing or the other, and you have to try to take something ""away"".  These are earbuds of course but ... to a point, considering that ... they have a decent sound stage ... I mean nothing huge ""forward and back"" like my Samson SR850's but ... a surprise to me for earbuds of any kind.  That clean ""tuning"" has something to do with it too, I think.  Putting everything together ... it's not like some earbuds that are ""I hear you like bass, so here is all the BASS, even if it sacrifices the mids and highs"".  This sounds more like ""Hey... here is the music you want to listen to .. we may add a TOUCH more Bass and/or Treble by default but not much .... here is your music mostly 'as-is' ""Unsure: (not con's but things to note... maybe they will never be cons)  - I know all earbuds that are wired have small wires, but these seem to be on that same track and versus the pictures the cord seems smaller than what I was expecting ... THINNER, NOT length wise.  I do love the fact that I can replace the cord (what ALWAYS goes eventually for me) if the earbuds themselves are a-ok.Note:  putting the earbuds on the wire was really easy but take note that the writing of ""L"" and ""R"" are small and while I already have messed things up... if you are careful, it's easy to take the buds off the wire.  All you have to do once you know the L and R part of the wire and L and R earbud ... PAY ATTENTION to which way the earbud is facing on like me with one of them .. you can goof up and put it on where the earbud faces OUTWARDS.  If you are careful holding the tip of the wire where the prongs are and the earbud and DON'T ""just yank them apart"" ... it's no big deal to turn that around... but I am always careful with small/thin wires myself.  I am not sure how ""heavy duty"" this wire would be depending on the use-case but the fact that it can be replaced ... was another thing besides the sound quality that drew me to taking a chance on these.I know I probably forgot something, but I think that is all I wanted to say .... as long as someone wants/likes earbuds and do not mind they are wired ... I'd 100% recommend these.  I can't of course say if these are better than the KS2's or any of the KZ products I have seen (Youtuber) Dankpods mention but I have gotten some of those bad earbuds that sound awful to me and are made cheaply for around the same price.I know this is the gift giving time of the year and even if someone has some earbuds already, I'd say this would be a great gift idea ... they may even be surprised at the difference between their default earbuds that may have say come with a phone or other device, versus the sound quality with these.  "
"20","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Oliver Rabe","Verified Purchase","Reviewed in Canada on 23 July 2023","5.0 out of 5 stars","        Like most, I was drawn to this product by the YouTuber, ""DankPods"". Compared to the ""Soundcore Life Dot 2"" earbuds I have been using, which are 3 times more costly, these somehow sound even wider, and seem to strangely seem have higher fidelity. In terms of comfort, they stay in the ears perfectly due to the cable structure, and sit in the ears so delicately that the user may forget that they are even wearing the ""KS1""'s within minutes; or even within seconds even. Not only that, but the actual shape of the earbuds actually lends to comfort while laying down instead of hindering it, which is a major ""plus"" for myself personally. In terms of sound cancellation, the ""KS1""s are also reasonable. I would highly recommend this product. The value is unparalleled.  "
"21","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Natan","Verified Purchase","Reviewed in India on 21 October 2023","5.0 out of 5 stars","        This was my first time buying any type of IEM. and i am blow away by these kbears. i have realme Buds Air 5 Pro for Comparision and i dont think they will get used anymore. as they sound like trash compared to these. go For it if its your first dont read any other review or watch any other video on youtube you will just get confused and confused. i think the best way is to only try headphones. oh well if you dont like these kbears you can keep them as a emergency earphones and go for another but they are worth a try.  "
"22","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Xmetal","Verified Purchase","Reviewed in the United States on 6 March 2024","5.0 out of 5 stars","        Great wired earbuds with a sturdy build. I wanted an alternative pair of headphones for my DJ controller. The classic huge DJ headphones can be quite cumbersome at times and wanted to try earbuds. These earbuds are definitely powerful and pack a punch. I tried them and liked the fact they're extremely light weight and a lot less bulky. The noise cancellation and sound quality are second to none. They're extremely loud so be careful you musicians out there that you don't damage your ears.The earbuds are perfect for those who are just listening and don't need to remove them on and off frequently because the over the ear design is meant to stay on. Which makes perfect sense for a non DJ. Overall, great quality and a solid buy.  "
"23","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","didier donnadieu","Verified Purchase","Reviewed in France on 14 July 2023","5.0 out of 5 stars","      Excellent rapport qualité prix.    "
"24","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","EverMoreVoice","Verified Purchase","Reviewed in Spain on 1 April 2023","5.0 out of 5 stars","      Hola! Soy cantante y necesitaba unos auriculares intraurales para eventos próximos. Pero además me encanta escuchar música y apreciar todas las frecuencias y los detalles que los productores se esfuerzan en remarcar en la música. Tenía mis dudas porque de entre todas las opciones que tiene la marca escogí esta por estar de oferta y era la opción más barata, pero acerté. Lo primero es que vienen tres tamaños de almohadillas (y dos pares de cada) entre los que elegir así que sea como sea tu oreja se ajustará bien, yo uso las chiquititas y genial. No te preocupes de si la colocación del cable al rededor de tu oreja va a ser molesta porque justo a esa zona le han dado forma circular y flexibilidad así que yo al menos lo noto muy cómodo. Incluso dentro del oído, este tipo de auriculares, si el tamaño es el adecuado, son cómodos y no duelen incluso después de mucho tiempo (los auriculares intraurales rígidos al cabo de un rato duelen). Pero lo que más me ha alucinado es cómo se perciben los sonidos. Incluso a un volumen no muy elevado los graves retumban en el oído por la la calidad del sonido y la forma de las almohadillas. Joder, he percibido sonidos nuevos en canciones que llevo escuchando a toda pastilla desde hace 25 años! La verdad estoy contenta y agradecida.    "
"25","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","EverMoreVoice","Verified Purchase","Reviewed in Germany on 18 March 2024","5.0 out of 5 stars","        Cool  "
"26","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","This ","Verified Purchase","Reviewed in Mexico on 10 January 2024","5.0 out of 5 stars","      Son excelentes audifonos    "
"27","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Wlises Saucedo","Verified Purchase","Reviewed in Germany on 3 June 2023","5.0 out of 5 stars","      Sie sitzen einfach perfekt, und die Klangqualität ist für mein empfinden auch super.Bei normalen in-ears bekomme ich sehr schnell Ohrenschmerzen und auch mein Gehörgangsekzem meldet sich sehr schnell egal ob ich die Dinger nach jeder Benutzung sauber mache oder nicht, diese hier benutze ich jetzt seit 3 Monaten, reinige sie genauso oft wie alle anderen Kopfhörer auch und bis jetzt hat sich mein Ekzem nicht gemeldet, also toitoitoi das das so bleibt. Kann die Kopfhörer nur empfehlen 💜    "
"28","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","xFeuerkind","Verified Purchase","Reviewed in Italy on 7 February 2024","4.3 out of 5 stars","      utilizzo questi in-ear in situazioni live e sono soddisfatto del suono che offrono.ovviamente non ho la pretesa di paragonarli a prodotti professionali e nettamente più costosi ma per le modeste esigenze e soprattutto per il costo contenuto mi sento di consigliarle.il suono si presenta profondo e completo in quanto i bassi risultano presenti (si sente perfettamente la cassa della batteria ed il basso senza sporcare e privare altre frequenze dei loro spazi) e gli alti non distorcono anche a volumi abbastanza alti.unico punto debole (riscontrato fin'ora) è il cavo in quanto molto sottile e quindi fragile che però può essere sostituito.prodotto consigliato    "
"29","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Aaron Ezra","Verified Purchase","Reviewed in France on 19 July 2022","5.0 out of 5 stars","      je suis très difficile pour choisir mes casques car je souhaite un très bon son (bonne basse, séparation des différents instruments et voix distincte) pour un prix modeste.J'ai par le passé tenté d'acheter des casques de 80€, ce qui est cher pour mon budget, et j'ai souvent été déçue, même lorsqu'il s'agissait de marque. J'ai du mal avec les casques car je trouve que cela appuie le haut de la tête et comme je marche beaucoup je n'aime pas ""subir"" le poids du casque.J'ai trouvé dans ce casque tout ce que j'attendais et plus encore : le son est bon, avec son système autour des oreilles il tient parfaitement, il est classe et... il est très raisonnable au niveau prix.Je vais en acheter un autre, on sait jamais si l'autre cassait...    "
"30","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Kindle Customer","Verified Purchase","Reviewed in the United States on 17 October 2022","5.0 out of 5 stars","        I absolutely love these earbuds! I've had them for 4 months now and they've held up just fine. Most earbuds I go through tend to peter out around the 3 month mark, so I was pleasantly surprised to see these are still going strong.They're very comfortable for long wear. I tend to wear them basically whenever I'm on the computer, and I forget they're in. Because of the shape and how well they sit in my ear, they're also good at blocking out noise. Obviously they're not 100% noise cancelling, but it's the best passive noise cancelling I've had in a pair of earbuds. I never have issues with them falling out because they go over my ear. Mine take a lot of abuse, but because of the wire being braided and the part that hooks over your ear being reinforced, they keep up with my roughness. I've fallen asleep in these multiple times, but since I sleep on my side, I usually take an earbud out since it's uncomfortable to put that kind of pressure on it for such a long time.As for sound quality, I'm no audiophile but I think they're great. I've heard backing instruments/vocals/whatever for the first time in songs I've listened to for countless hours with these. They're definitely better than my airpods in that regard. I also think it's super cool that the earbud itself comes off, it lets me switch what side the microphone and pause remote is on very easily. Plus, I imagine it's cheaper to replace the bud instead of the whole pair should they ever break. The microphone is also a pretty good quality considering they're earbuds. Overall, I'm really happy with my purchase and would definitely recommend these!  "
"31","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Luca Serpini","Verified Purchase","Reviewed in India on 28 July 2023","5.0 out of 5 stars","        I'm not much a detailed music fan but this one's sound is good for the ear .Loudness of the sound is very good , you can feel the bass and use for longer time without fatigue or ear pain .  "
"32","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Fernando A L","Verified Purchase","Reviewed in Germany on 20 January 2022","5.0 out of 5 stars","      Seit mehreren Jahren war ich auf der Suche nach guten, günstigen Kopfhörern. Dann babe ich die KS1 Kopfhörer ausprobiert: Schöner warmer, kräftiger Bass und trotzdem klare Höhen, das was ich gesucht habe. Nach dem ich die KS1 ausprobiert habe wollte ich auch die KS2 testen. Leider sind die Höhen hier zu schrill und technisch, der warme Sound der KS1 ist nicht mehr zu spüren. Mein Tipp: Geld sparen und mit den KS1 trotzdem besseren Sound bekommen.    "
"33","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Timothy","Verified Purchase","Reviewed in the United Kingdom on 22 October 2021","5.0 out of 5 stars","        I like the way these stay in place.Best quality reasonably priced earphones. If somehow they break I would definitely buy another pair.  "
"34","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","Akoran","Verified Purchase","Reviewed in Italy on 23 November 2023","5.0 out of 5 stars","      Le usiamo per i live, ottimo rapporto qualità/prezzo,  leggere e ben fatte, bei colori, ottimo suono pulito e dettagliato con dei bei bassi, buona qualità il filo, lungo il giusto, buona tenuta sull'orecchio e buono il ""gancio"" che le tiene ferme sull'orecchio. Ottimo acquisto con caratteristiche superiori al costo.    "
"35","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","jessy","Verified Purchase","Reviewed in Mexico on 19 March 2024","5.0 out of 5 stars","      Cumplió mis expectativas, son cómodos y tienen una gran calidad de audio    "
"36","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","jesus hernandez","Verified Purchase","Reviewed in the United States on 26 January 2024","5.0 out of 5 stars","        My old in ears broke so I decided to see what Amazon had to offer. These came up in a search for in ear monitors as I was looking for high sound quality. I have nice studio over ear headphones for mixing music so I figured I'd get some cheap in ears.I was astonished by the quality these give. I can hear crisp highs, deep lows and everything in between.They are extremely comfortable.All in all I give these a 10/10. I don't typically care enough to write reviews but I was seriously impressed by this product  "
"37","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ","DaniloTiseo","Verified Purchase","Reviewed in Spain on 17 May 2022","5.0 out of 5 stars","      El sonido es muy bueno, de hecho me ha parecido increible por este precio 28€. Vale la pena su compra. Los uso para oir musica por casa mientras hago tareas y van perfectos: no se caen y son muy cómodos. No puedo decir nada mal de ellos por ese precio. Ojo: tengo los KBEAR KS1 in Ear Monitor sin micrófono.    "
"38","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase","Reviewed in France on 11 July 2023","5.0 out of 5 stars","      de très bon écouteurs pour commencer en intra , si on a peur de dépenser une grosse somme et être déçu, c'est un bon moyen de commencé. le son est propre quelque manque mais faut avoir l'habitude. très agréable sur les oreilles!    "
"39","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase","Reviewed in Mexico on 3 July 2023","5.0 out of 5 stars","      Unos de mis audífonos favoritos,excelente sonido para usar en práctica, sin duda uno de los mejores audífonos que tengo.    "
"40","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase","Reviewed in Italy on 19 February 2024","4.3 out of 5 stars","      Ottimo prodotto a costo contenuto.    "
"41","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars",NA
"42","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars",NA
"43","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","        The sound quality is fantastic, with the in ear monitors having a lot of bass to them, which sometimes can drown out vocals, but it doesn't happen often.The box did come damaged, but the product was in perfect condition, testament to the wonderful box design, it felt like I was unboxing a apple product  "
"44","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","        Totally worth it I listen to a lot of bass, that's what I like and these are incredible for the price and they don't make everything else sound that off for tuning them with a lot of bass  "
"45","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","      Also für den Preis kann ich nichts sagen. Wollte mir erst die Teuren von Hörluchs kaufen, aber ich dachte mir, probiere ich erstmal hier welche aus.Und ich bin echt Positiv überrascht!Der Klang ist mega, Verarbeitung geht auch völlig in Ordnung.Habe hier zwar bei einigen gelesen, das die nach einiger Zeit auseinander fallen sollen, aber noch ist mir dies nicht Passiert.Also wer in die Kategorie In Ear einsteigen will, soll gerne mit denen hier anfangen.    "
"46","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","        Normally you don't expect much from unknown brand and having cheap value but I was stunned by the sound quality it has. it'll easily give earphones till 10K run for its money. Mic is alright, decent for call but not completely removing the noise.Over all amazing earphones  "
"47","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","        I'm a drummer and I'm using an e kit to play gigs. These not only give me a great sound but they cancel outside noise as well. I can hear every single sound perfectly, to the point that I'm stepping up my game cause I notice every single mistake I make. I've used way more expensive ones and after buying these I would never buy any other. Definitely recommended.  "
"48","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","      Nos encantó el auricular pero tuvimos problemas con la compra. Nuestra banda necesitaba 10 unidades, las compramos u llegaron en paquetes separados y se perdieron 3 sets de auriculares. Una pena. Pero si su calidad de sonido es buena y súper cómoda    "
"49","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","        For these earbuds or IEMs. I was kinda skeptical at first i didnt know how these would sound. But after awhile. They sound great. I love them.  "
"50","Laser Bluetooth Earphones Earbuds with Magnetic Contactor, Sports Earphones Built-in Mic  ",NA,"Verified Purchase",NA,"5.0 out of 5 stars","      Excelente sonido profesional. No le pide nada a los líderes en esta materia a un muy buen precio    "
